NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
144	7.114	170.446	2.372	92.42	2.472	0.319	40000.0
145	7.095	169.691	2.339	92.348	2.515	0.326	20000.0
146	7.116	169.114	2.354	92.674	2.531	0.321	50000.0
147	7.063	170.281	2.344	92.375	2.486	0.321	30000.0
148	7.136	171.209	2.397	92.606	2.475	0.321	40000.0
149	7.015	168.774	2.33	91.942	2.443	0.335	40000.0
150	7.126	170.003	2.37	92.219	2.487	0.328	30000.0
151	7.124	171.019	2.368	92.472	2.463	0.323	20000.0
152	7.096	170.526	2.415	92.4	2.445	0.322	20000.0
153	7.026	171.071	2.355	92.366	2.486	0.326	20000.0
154	7.003	170.549	2.372	92.262	2.477	0.328	30000.0
155	7.08	170.528	2.367	92.406	2.452	0.323	20000.0
156	6.958	168.914	2.326	91.993	2.481	0.331	20000.0
157	7.158	171.341	2.401	92.901	2.556	0.307	30000.0
158	7.021	170.596	2.37	92.375	2.485	0.325	30000.0
159	7.013	169.904	2.372	92.335	2.497	0.324	30000.0
160	7.018	168.957	2.352	92.253	2.47	0.329	20000.0
161	7.09	171.6	2.358	92.647	2.491	0.319	20000.0
162	7.055	169.421	2.397	92.035	2.459	0.327	40000.0
163	7.122	170.853	2.401	92.501	2.474	0.326	20000.0
164	7.094	170.153	2.368	92.381	2.511	0.327	20000.0
165	7.012	170.27	2.351	92.192	2.492	0.326	40000.0
166	6.939	168.872	2.336	91.779	2.479	0.337	30000.0
167	7.154	170.937	2.394	92.502	2.485	0.323	20000.0
168	7.247	170.329	2.449	92.469	2.427	0.329	20000.0
169	7.049	169.699	2.369	92.448	2.472	0.326	30000.0
170	7.221	170.319	2.387	92.952	2.526	0.314	20000.0
171	7.155	171.739	2.397	92.818	2.474	0.312	20000.0
172	7.182	170.998	2.41	92.755	2.53	0.318	30000.0
173	7.086	171.186	2.366	92.353	2.48	0.325	40000.0
174	7.191	171.111	2.413	92.765	2.496	0.318	20000.0
175	7.095	170.924	2.353	92.575	2.487	0.321	20000.0
176	7.089	171.528	2.37	92.655	2.51	0.32	20000.0
177	6.987	170.235	2.332	92.253	2.517	0.323	40000.0
178	7.063	170.393	2.363	92.633	2.521	0.321	20000.0
179	7.01	170.404	2.364	92.253	2.495	0.32	40000.0
180	7.136	170.587	2.395	92.536	2.44	0.321	30000.0
181	7.03	171.192	2.376	92.388	2.513	0.32	40000.0
182	7.12	170.51	2.377	92.499	2.464	0.325	20000.0
183	7.169	168.873	2.385	92.64	2.49	0.327	30000.0
184	7.159	171.407	2.4	92.624	2.482	0.321	30000.0
185	7.181	169.857	2.398	92.946	2.528	0.317	40000.0
186	7.135	171.507	2.391	92.725	2.49	0.319	40000.0
187	7.092	170.648	2.368	92.488	2.503	0.322	40000.0
188	7.212	171.867	2.417	92.638	2.486	0.323	30000.0
189	7.006	168.994	2.331	91.93	2.462	0.331	30000.0
190	7.057	169.348	2.369	92.017	2.48	0.331	30000.0
191	6.948	169.43	2.31	92.14	2.495	0.324	30000.0
192	7.048	170.212	2.347	92.48	2.494	0.317	40000.0
193	7.206	171.207	2.394	92.544	2.448	0.324	40000.0
194	7.27	171.622	2.424	93.287	2.537	0.307	40000.0
195	7.051	171.398	2.37	92.495	2.504	0.317	30000.0
196	7.047	169.975	2.365	92.058	2.421	0.329	20000.0
197	7.191	170.753	2.395	92.439	2.457	0.325	30000.0
198	7.066	170.386	2.35	92.41	2.493	0.323	20000.0
199	7.241	171.8	2.44	92.802	2.507	0.319	30000.0
200	7.144	171.746	2.371	92.668	2.463	0.31	20000.0
201	7.014	170.411	2.369	92.258	2.473	0.328	20000.0
202	6.885	168.989	2.317	91.846	2.465	0.329	40000.0
203	7.102	171.165	2.356	92.725	2.5	0.318	20000.0
204	7.049	169.938	2.365	92.085	2.456	0.336	20000.0
205	7.057	170.179	2.371	92.401	2.487	0.324	20000.0
206	7.186	169.602	2.384	92.619	2.521	0.322	20000.0
207	7.114	171.376	2.366	92.495	2.47	0.317	20000.0
208	7.184	170.959	2.434	92.617	2.485	0.325	20000.0
209	6.998	171.081	2.357	92.411	2.51	0.322	20000.0
210	7.112	170.589	2.364	92.519	2.495	0.317	20000.0
211	7.003	170.215	2.339	92.17	2.48	0.328	30000.0
212	7.013	170.486	2.362	92.392	2.48	0.326	20000.0
213	7.108	171.182	2.38	92.698	2.512	0.318	30000.0
214	7.036	170.03	2.362	92.319	2.489	0.327	30000.0
215	7.026	169.498	2.345	91.873	2.461	0.334	30000.0
216	7.253	171.75	2.42	92.654	2.492	0.312	20000.0
217	7.232	170.972	2.402	92.577	2.493	0.325	30000.0
218	7.072	171.054	2.364	92.475	2.504	0.324	40000.0
219	6.969	169.702	2.333	92.013	2.5	0.326	40000.0
220	7.022	169.258	2.334	92.235	2.462	0.33	30000.0
221	7.09	170.539	2.381	92.356	2.475	0.327	40000.0
222	6.988	170.226	2.327	92.192	2.474	0.33	20000.0
223	7.054	170.849	2.388	92.626	2.506	0.319	40000.0
224	7.059	171.061	2.394	92.517	2.473	0.322	30000.0
225	7.032	170.533	2.35	92.561	2.503	0.319	20000.0
226	7.056	171.024	2.376	92.437	2.471	0.319	30000.0
227	7.074	170.526	2.361	92.617	2.523	0.324	30000.0
228	7.008	170.216	2.334	92.403	2.505	0.326	30000.0
229	7.17	171.716	2.378	92.769	2.529	0.315	20000.0
230	7.029	169.869	2.343	92.153	2.529	0.325	30000.0
231	7.212	172.217	2.432	92.994	2.481	0.311	20000.0
232	7.028	169.405	2.354	92.228	2.473	0.329	30000.0
233	7.167	171.119	2.386	92.583	2.456	0.32	30000.0
234	7.017	171.897	2.356	92.838	2.515	0.311	20000.0
235	7.169	171.334	2.416	92.646	2.467	0.319	20000.0
236	7.1	171.302	2.383	92.461	2.468	0.32	20000.0
237	7.067	170.22	2.385	92.486	2.483	0.323	30000.0
238	6.956	169.377	2.351	91.766	2.452	0.336	20000.0
239	6.949	167.805	2.329	91.617	2.439	0.343	40000.0
240	7.013	170.687	2.363	92.353	2.472	0.324	20000.0
241	6.969	169.098	2.352	92.098	2.449	0.329	30000.0
242	7.044	170.157	2.369	92.521	2.5	0.324	40000.0
243	6.994	168.787	2.346	91.963	2.457	0.337	30000.0
244	7.154	171.241	2.384	92.632	2.461	0.32	20000.0
245	7.052	169.152	2.347	92.175	2.455	0.335	30000.0
