NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
387	74.932	109.47	13.007	70.623	1.068	0.584	20000.0
388	74.686	109.207	13.029	70.665	1.066	0.584	30000.0
389	74.916	109.768	12.975	70.98	1.069	0.578	30000.0
390	74.496	108.67	12.972	70.341	1.058	0.587	40000.0
391	74.863	109.091	13.106	70.737	1.063	0.582	20000.0
392	74.723	109.072	13.065	70.671	1.061	0.584	20000.0
393	74.466	108.8	13.053	70.539	1.059	0.585	30000.0
394	74.649	109.123	12.972	70.581	1.061	0.584	20000.0
395	74.831	109.346	13.081	70.689	1.065	0.583	20000.0
396	75.096	109.588	13.053	70.772	1.069	0.582	20000.0
397	75.024	109.149	13.158	70.473	1.067	0.588	20000.0
398	75.278	109.606	13.161	70.808	1.07	0.581	30000.0
399	74.474	108.53	13.007	70.241	1.05	0.591	30000.0
400	74.839	108.875	13.117	70.449	1.062	0.586	20000.0
401	74.362	108.811	12.95	70.211	1.061	0.59	40000.0
402	74.895	108.924	13.127	70.56	1.057	0.586	30000.0
403	74.687	108.958	12.964	70.333	1.062	0.587	20000.0
404	74.649	108.762	13.058	70.34	1.059	0.587	20000.0
405	74.608	109.354	13.015	70.746	1.067	0.58	20000.0
406	75.781	109.55	13.018	71.113	1.084	0.582	20000.0
407	74.81	108.938	12.965	70.449	1.06	0.586	30000.0
408	75.802	109.042	13.019	70.868	1.071	0.588	20000.0
409	74.816	109.205	13.023	70.616	1.061	0.582	30000.0
410	74.74	109.124	13.07	70.474	1.06	0.587	30000.0
411	74.83	109.074	13.005	70.645	1.06	0.584	30000.0
412	74.907	109.519	13.114	70.801	1.068	0.579	30000.0
413	75.08	108.987	13.123	70.598	1.061	0.587	30000.0
414	74.926	109.147	13.185	70.546	1.064	0.588	20000.0
415	74.423	108.95	12.954	70.471	1.059	0.585	20000.0
416	74.69	109.029	13.076	70.695	1.064	0.584	20000.0
417	75.121	109.246	13.232	70.555	1.062	0.587	40000.0
418	74.533	108.79	13.07	70.523	1.058	0.587	30000.0
419	75.33	109.628	13.166	70.779	1.067	0.582	20000.0
420	75.018	109.369	13.082	70.76	1.066	0.583	40000.0
421	75.469	109.684	13.172	70.996	1.071	0.581	40000.0
422	74.686	108.886	13.052	70.522	1.058	0.587	20000.0
423	74.933	108.868	13.124	70.374	1.059	0.588	30000.0
424	74.63	108.882	13.023	70.39	1.057	0.588	40000.0
425	75.192	109.386	13.19	70.784	1.068	0.581	30000.0
426	74.819	109.149	13.064	70.492	1.063	0.584	20000.0
427	74.58	108.975	13.006	70.483	1.06	0.586	20000.0
428	75.424	109.439	13.16	70.818	1.069	0.577	30000.0
429	74.754	109.392	13.04	70.773	1.068	0.58	30000.0
430	74.685	108.872	13.03	70.474	1.057	0.585	30000.0
431	74.751	108.777	13.019	70.46	1.06	0.587	50000.0
432	74.957	108.997	13.094	70.504	1.06	0.585	20000.0
433	75.334	109.701	13.196	71.043	1.074	0.579	60000.0
434	75.33	109.834	13.203	70.907	1.074	0.58	20000.0
435	74.744	108.76	13.084	70.304	1.062	0.589	20000.0
436	74.91	109.398	13.077	70.741	1.068	0.581	20000.0
437	74.809	108.976	13.013	70.401	1.059	0.588	20000.0
438	75.255	109.515	13.142	70.842	1.069	0.579	30000.0
439	74.47	109.023	13.014	70.376	1.064	0.589	20000.0
440	74.891	109.366	12.995	70.552	1.063	0.584	40000.0
441	74.352	108.64	12.923	70.176	1.057	0.589	30000.0
442	75.44	109.368	13.22	70.603	1.069	0.586	30000.0
443	74.716	109.319	13.047	70.858	1.063	0.582	40000.0
444	75.061	109.565	13.131	70.902	1.072	0.579	30000.0
445	74.829	108.797	13.064	70.468	1.063	0.587	30000.0
446	74.971	109.019	13.083	70.406	1.059	0.588	20000.0
447	74.628	108.983	13.049	70.47	1.059	0.586	20000.0
448	74.934	109.159	13.071	70.459	1.064	0.587	30000.0
449	74.645	109.182	13.081	70.489	1.065	0.587	60000.0
450	75.604	110.219	13.229	71.394	1.078	0.573	50000.0
451	74.51	108.378	12.986	70.191	1.056	0.588	20000.0
452	74.645	108.842	12.976	70.501	1.06	0.583	50000.0
453	74.671	108.614	12.994	70.306	1.058	0.589	40000.0
454	74.846	109.154	13.149	70.63	1.064	0.585	20000.0
455	75.075	109.349	13.078	70.663	1.062	0.582	30000.0
456	74.902	108.779	13.101	70.379	1.061	0.588	20000.0
457	74.945	109.051	13.16	70.632	1.062	0.582	20000.0
458	74.499	108.768	13.022	70.482	1.055	0.586	20000.0
459	74.93	108.963	13.081	70.623	1.059	0.585	20000.0
460	75.056	109.065	13.074	70.595	1.061	0.585	20000.0
461	74.599	109.312	12.968	70.77	1.064	0.579	30000.0
462	74.467	108.741	13.002	70.617	1.059	0.584	20000.0
